nombre,kms,mins,delay,timestamp,direccion_origen,origen_lat,origen_lon,direccion_destino,destino_lat,destino_lon
C1v,22.025,28.666666666666668,0.0,2020-01-16T15:52:22+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,20.95,0.0,2020-01-16T15:52:23+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.616666666666667,0.0,2020-01-16T15:52:23+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,31.166666666666668,0.0,2020-01-16T16:02:24+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,11.25,0.0,2020-01-16T16:02:25+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,22.272,27.05,0.0,2020-01-16T16:02:25+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,19.15,0.0,2020-01-16T16:02:25+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,26.95,0.0,2020-01-16T16:02:26+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,33.38333333333333,0.0,2020-01-16T16:02:26+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.066666666666666,0.0,2020-01-16T16:02:26+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,29.1,0.0,2020-01-16T16:02:27+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.083333333333332,0.0,2020-01-16T16:02:27+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.683333333333334,0.0,2020-01-16T16:02:28+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,31.366666666666667,0.0,2020-01-16T16:12:28+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,11.4,0.0,2020-01-16T16:12:29+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.516666666666666,1.1,2020-01-16T16:12:29+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,19.283333333333335,0.0,2020-01-16T16:12:29+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,27.2,0.0,2020-01-16T16:12:30+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,33.6,0.0,2020-01-16T16:12:30+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.183333333333334,0.0,2020-01-16T16:12:30+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,29.483333333333334,0.0,2020-01-16T16:12:31+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.233333333333334,0.0,2020-01-16T16:12:31+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.8,0.0,2020-01-16T16:12:32+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,31.55,0.0,2020-01-16T16:22:32+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,13.933333333333334,3.15,2020-01-16T16:22:33+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.683333333333334,1.1,2020-01-16T16:22:34+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,20.683333333333334,1.2833333333333334,2020-01-16T16:22:34+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,27.466666666666665,0.0,2020-01-16T16:22:34+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,33.88333333333333,0.0,2020-01-16T16:22:35+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.3,0.0,2020-01-16T16:22:35+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,30.1,0.0,2020-01-16T16:22:36+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.4,0.0,2020-01-16T16:22:36+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.933333333333334,0.0,2020-01-16T16:22:37+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,31.8,0.0,2020-01-16T16:32:37+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.815,14.366666666666667,0.0,2020-01-16T16:32:37+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,22.272,27.683333333333334,0.0,2020-01-16T16:32:38+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.478,22.233333333333334,0.23333333333333334,2020-01-16T16:32:39+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,27.766666666666666,0.0,2020-01-16T16:32:39+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,35.68333333333333,2.3,2020-01-16T16:32:39+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,12.933333333333334,2.3,2020-01-16T16:32:40+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,30.633333333333333,0.0,2020-01-16T16:32:40+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,23.133333333333333,2.3,2020-01-16T16:32:41+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.083333333333332,0.0,2020-01-16T16:32:41+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,32.05,0.0,2020-01-16T16:42:43+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,14.15,2.933333333333333,2020-01-16T16:42:43+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.566666666666666,0.55,2020-01-16T16:42:43+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,22.033333333333335,3.2666666666666666,2020-01-16T16:42:44+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,28.05,0.0,2020-01-16T16:42:44+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,34.46666666666667,0.0,2020-01-16T16:42:45+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.6,0.0,2020-01-16T16:42:45+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,31.233333333333334,0.0,2020-01-16T16:42:45+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.833333333333332,0.0,2020-01-16T16:42:46+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.2,0.0,2020-01-16T16:42:47+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,32.28333333333333,0.0,2020-01-16T16:52:47+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,12.333333333333334,0.0,2020-01-16T16:52:48+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.6,0.36666666666666664,2020-01-16T16:52:48+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,20.25,0.4666666666666667,2020-01-16T16:52:48+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,29.15,1.1,2020-01-16T16:52:49+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,35.4,0.6,2020-01-16T16:52:49+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.733333333333333,0.0,2020-01-16T16:52:50+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,32.45,1.2166666666666666,2020-01-16T16:52:50+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,22.066666666666666,0.0,2020-01-16T16:52:51+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.35,0.0,2020-01-16T16:52:52+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,33.213,32.483333333333334,0.0,2020-01-16T17:02:52+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,12.616666666666667,0.0,2020-01-16T17:02:52+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.45,0.0,2020-01-16T17:02:53+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,20.083333333333332,0.0,2020-01-16T17:02:53+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,30.933333333333334,2.5166666666666666,2020-01-16T17:02:54+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,35.1,0.0,2020-01-16T17:02:54+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.9,0.0,2020-01-16T17:02:55+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,32.766666666666666,1.0,2020-01-16T17:02:55+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,22.316666666666666,0.0,2020-01-16T17:02:56+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.533333333333335,0.0,2020-01-16T17:02:56+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,34.586,32.666666666666664,0.0,2020-01-16T17:12:57+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.69,14.866666666666667,0.8333333333333334,2020-01-16T17:12:57+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.633333333333333,0.0,2020-01-16T17:12:58+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,20.766666666666666,2.15,2020-01-16T17:12:58+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,33.266666666666666,4.666666666666667,2020-01-16T17:12:59+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,35.75,0.38333333333333336,2020-01-16T17:12:59+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,12.016666666666667,0.0,2020-01-16T17:13:00+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,35.65,4.45,2020-01-16T17:13:00+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,22.533333333333335,0.0,2020-01-16T17:13:01+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,24.384,24.633333333333333,0.0,2020-01-16T17:13:02+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,34.586,33.0,0.36666666666666664,2020-01-16T17:23:03+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.993,16.116666666666667,3.1,2020-01-16T17:23:03+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.75,0.0,2020-01-16T17:23:04+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,21.633333333333333,2.033333333333333,2020-01-16T17:23:04+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,35.06666666666667,6.533333333333333,2020-01-16T17:23:04+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,36.917,38.53333333333333,2.85,2020-01-16T17:23:05+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,12.416666666666666,0.3333333333333333,2020-01-16T17:23:05+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.412,37.28333333333333,4.566666666666666,2020-01-16T17:23:06+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,22.8,0.0,2020-01-16T17:23:06+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,24.384,24.783333333333335,0.0,2020-01-16T17:23:07+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,36.72,33.0,0.0,2020-01-16T17:33:07+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,16.366666666666667,4.383333333333334,2020-01-16T17:33:07+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,26.85,0.0,2020-01-16T17:33:08+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,22.316666666666666,2.4,2020-01-16T17:33:08+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,34.5,6.083333333333333,2020-01-16T17:33:08+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,38.01,40.1,4.016666666666667,2020-01-16T17:33:09+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,12.65,0.43333333333333335,2020-01-16T17:33:09+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.411,38.233333333333334,8.966666666666667,2020-01-16T17:33:09+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,23.05,0.0,2020-01-16T17:33:11+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,24.384,28.35,4.083333333333333,2020-01-16T17:33:11+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,36.72,33.0,0.0,2020-01-16T17:43:12+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.529,15.566666666666666,3.3,2020-01-16T17:43:12+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.436,26.883333333333333,0.0,2020-01-16T17:43:12+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,22.2,3.0166666666666666,2020-01-16T17:43:13+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,33.95,5.35,2020-01-16T17:43:13+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,38.121,40.2,0.0,2020-01-16T17:43:13+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,12.333333333333334,0.0,2020-01-16T17:43:14+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,40.266666666666666,12.25,2020-01-16T17:43:14+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,23.266666666666666,0.0,2020-01-16T17:43:15+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,24.384,24.95,0.0,2020-01-16T17:43:15+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,36.72,33.43333333333333,0.5,2020-01-16T17:53:16+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,7.1,16.0,3.3,2020-01-16T17:53:16+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.436,27.3,0.5,2020-01-16T17:53:16+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.192,21.916666666666668,2.466666666666667,2020-01-16T17:53:17+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.579,36.61666666666667,4.633333333333334,2020-01-16T17:53:17+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
